basin_id,total_steps,missing_steps,missing_rate_pct,num_gaps,max_gap_hours,mean_gap_hours,median_gap_hours,max_gap_days,mean_gap_days,gap_lengths_hours
01096000,394488,244391,61.9514,110,243245,2221.74,1.0,10135.21,92.57,243245;32;1;1;1;1;1;1;1;2;1;1;8;1;1;1;3;1;2;1;1;1;1;1;1;1;4;1;1;1;1;1;1;3;2;1;1;4;1;1;2;1;1;2;1;1;2;1;2;1;1;1;1;1;1;1;6;1;1;1;2;1;2;4;1;1;1;1;1;1;1;1;46;1;12;42;1;73;2;3;19;1;23;35;31;1;1;1;2;1;345;184;67;45;1;1;1;1;1;31;7;1;14;2;5;3;2;2;1;1
01096500,394488,243815,61.8054,99,243245,2462.78,1.0,10135.21,102.62,243245;1;32;1;2;1;11;1;1;1;1;1;1;1;1;1;83;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;15;1;1;1;1;1;10;15;8;12;3;3;2;4;5;6;7;5;1;4;6;7;6;1;4;6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;115;2;1;1;1;1;1;125
010965852,394488,244145,61.8891,100,243245,2441.45,4.5,10135.21,101.73,243245;12;25;6;9;8;17;3;12;10;2;2;1;1;1;4;1;1;1;1;3;1;1;1;1;3;2;1;1;18;17;1;21;14;10;17;18;17;19;20;13;1;1;1;8;17;1;1;11;14;6;6;1;15;17;8;9;7;8;1;1;117;111;20;1;1;1;1;1;1;1;2;1;6;1;5;3;1;8;11;13;15;10;12;16;14;18;8;17;19;1;1;1;1;1;1;1;5;1;2
01097000,394488,243902,61.8275,106,243245,2300.96,1.0,10135.21,95.87,243245;3;3;2;3;1;22;46;19;8;16;22;1;3;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;42;1;1;7;1;1;1;1;1;1;2;1;2;1;5;1;1;1;2;9;2;8;1;2;6;5;70;2;1;2;1;8;73;1;3;1;20;5;1;132;2;1;1;1;1;1;24;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
01097300,394488,246190,62.4075,354,243245,695.45,1.0,10135.21,28.98,243245;3;6;8;14;6;1;1;1;2;2;1;1;1;2;1;1;1;1;1;2;2;1;1;9;110;6;1;75;16;13;11;13;68;20;7;14;10;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;4;1;1;1;1;1;1;8;15;6;18;2;1;16;9;12;2;2;2;2;15;5;21;22;14;4;4;3;1;2;5;2;1;1;1;1;1;1;1;1;23;1;1;1;56;3;3;3;4;3;12;11;1;1;93;4;671;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5;58;1;8;1;1;1;1;1;1;1;1;1;37;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;5;3;1;2;1;1;1;1;1;1;1;6;5;2;9;1;34;1;1;1;3;1;5;23;12;9;7;29;83;392;3;1;82;8;3;39;1;2;2;1;1;2;1;2;1;3;6;2;1;1;5;2;1;1;2;1;2;1;1;2;2;1;1;2;2;4;1;1;8;2;1;3;1;1;1;1;1;1;3;1;2;1;1;13;26;20;5;6;12;14;7;3;3;5;1;1;1;46;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;1;1;1;1;1;1;1;13;11;13;12;11;9;11;10;20;5;1;1;1;1;1;2
01097480,394488,376658,95.4802,3,243245,125552.67,133412.0,10135.21,5231.36,243245;1;133412
01098530,394488,245109,62.1334,67,243245,3658.34,1.0,10135.21,152.43,243245;2;1;48;5;24;72;1;1;1;1;2;1;2;48;48;6;1;216;552;1;1;1;1;1;1;1;1;1;1;96;1;1;1;2;48;96;5;1;2;18;2;1;144;1;1;34;2;304;1;1;4;21;4;1;1;15;4;2;1;1;1;1;1;1;1;1
01099500,394488,243900,61.827,43,243245,5672.09,1.0,10135.21,236.34,243245;1;1;1;2;1;1;1;1;6;2;5;2;1;1;4;1;2;312;70;2;2;115;1;1;86;1;3;1;6;3;1;2;1;4;1;2;1;1;1;3;1;1
01100000,394488,253058,64.1485,847,243245,298.77,1.0,10135.21,12.45,243245;2;1;1;8760;2;1;2;1;1;23;1;1;1;22;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;74;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;6;1;1;6;1;1;1;2;2;2;2;3;14;16;1;1;14;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
01100505,394488,246933,62.5958,202,243245,1222.44,23.0,10135.21,50.94,243245;2;1;2;16;23;23;23;23;23;23;23;9;7;23;23;23;23;23;23;23;23;23;23;23;23;23;23;17;8;23;23;23;23;23;23;9;19;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;6;4;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;17;9;23;7;7;23;23;23;23;23;23;23;23;23;14;5;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;17;2;21;23;23;23;23;23;23;23;19;11;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;16;1;1;1;1;1;1;28;1;1;1;42;10;6;1;1;1;1;4;2;1;1;6;30;1;1;1;1;1;1;1;1;1;1;1
01100561,394488,246357,62.4498,78,243245,3158.42,2.0,10135.21,131.6,243245;1;5;4;15;4;8;2;1;1;1;2;5;2;3;2;105;22;106;1;4;2;11;1;2;2;4;8;8;98;2;2;1;1;1;2;1;9;1;1;1;1;1;2;1;1;163;19;3;91;1;2;2;35;1;1;2;1;6;1;3;7;8;7;6;9;7;80;23;1;671;1487;2;11;1;1;1;1
01100600,394488,244139,61.8876,39,243245,6259.97,2.0,10135.21,260.83,243245;1;8;6;5;2;1;24;7;1;1;384;1;1;24;1;48;1;1;1;1;4;1;120;70;1;3;2;125;1;14;10;7;12;1;1;1;1;1
01100627,394488,250763,63.5667,136,243245,1843.85,1.0,10135.21,76.83,243245;1;6;5;2;1;48;24;22;1;3;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;23;1;5716;3;3;4;5;2;9;5;1;5;118;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;1;2;3;4;1;1;6;1;1;1;4;1;3;1;262;779;5;2;18;39;1;3;12;1;7;2;46;6;8;2;3;19;10;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5;3;1;2;8;9;5;9;17;21;6;20;3;4;1;1;9;20;27;19;1
01101000,394488,251204,63.6785,296,243245,848.66,5.0,10135.21,35.36,243245;2;4;2;1;1;1;1;1;3;1;4;1;2;1;1;5;1;1;1;3;1;3;2;2;4;2;2;2;1;1;194;21;23;23;23;23;23;23;23;23;8;3;3;3;2;4;3;14;23;23;23;23;20;2;8;3;3;3;2;3;3;3;7;2;3;3;3;3;3;2;3;7;3;3;2;4;3;3;3;3;2;3;3;3;3;3;2;3;7;3;6;1;1;5;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;6;21;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;4;3;3;3;3;2;4;18;22;23;23;23;23;23;23;23;6;31;1;1;1;1;2;4;4;8;4;1;1;1;1;1;1;2;7;1;96;4;2;7;1;2;2;2;2;3;4;4;1;48;2;5;2;1;1;7;1;2;4;1;2;3;3;4;1;1;1;5;2;1;1;1;1;1;1;1559;1;1;2;5;2;1;1;2;1;1;4;1;86;1;113;57;1;2;36;50;106;44;54;391;161;443;453;826;6;237;1;1;1;1;1;1
01101500,394488,246455,62.4747,231,243245,1066.9,2.0,10135.21,44.45,243245;72;48;8;7;23;23;23;23;23;23;23;23;23;23;23;22;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;1;2;48;1;3;672;23;23;23;13;96;2;1;1;1;1;1;1;2;1;2;3;4;1;3;1;1;1;1;2;1;4;3;1;2;4;6;6;3;2;2;2;5;1;1;1;1;2;1;1;1;2;3;4;1;1;1;2;3;1;2;2;1;1;5;1;3;1;2;2;2;1;1;1;1;5;1;2;1;2;4;1;3;5;3;1;2;3;10;1;1;1;1;9;2;8;6;2;2;3;5;1;2;1;1;1;1;1;1;1;1;2;1;1;3;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;447;1;1;1
01102000,394488,244065,61.8688,24,243245,10169.38,6.0,10135.21,423.72,243245;117;32;5;3;7;3;1;1;1;2;1;1;131;18;1;316;1;17;19;46;33;4;60
01102345,394488,244250,61.9157,214,243245,1141.36,1.0,10135.21,47.56,243245;3;2;2;1;2;2;224;1;30;1;1;1;1;1;1;4;1;1;1;1;2;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;55;1;1;2;1;1;1;1;2;75;1;1;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;1;9;11;13;1;1;1;1;1;14;12;14;40;1;1;1;1;1;1;7;14;21;29;5;15;12;17;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;87;1;34;1;1;1;1;1;1;1;1;2;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;18;1;1;1;31;1;1;1
01102500,394488,304508,77.1907,191,300940,1594.28,1.0,12539.17,66.43,300940;1;1;1;1;1;13;16;541;2;1;2015;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;49;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;4;2;1;1;1;216;1;1;1;3;14;1;5;30;71;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;16;20;286;84
